车列表名称,车列表参数,组合场景,车列表,sysSessionId,模型1返回结果,input,output,output标准答案,模型2返回结果,模型2标准答案,模型1三大项标注,模型1最快打车意图标注,app字段准确性,category，mode车型字段准确性,"price，price_min, price_max价格字段准确性",fast最快打车意图字段准确性,模型2准确率,模型2召回率,
,,嘉兴南湖到乌镇西栅，需要特惠快车类目车型的车，费用12元上下,高德车列表,sessionId20250606lhx2177,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n嘉兴南湖到乌镇西栅，需要特惠快车类目车型的车，费用12元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""嘉兴南湖到乌镇西栅，需要特惠快车类目车型的车，费用12元上下\""}""}]","```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 12, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 12, ""fast"": false}]
```",['98'],"['89','90','91','94','95','96','97','98','99','100','101','103','104','107','108','109','110']",1,1,1,1,1,1,1,0.06,
,,台州神仙居到国清寺，使用腾飞出行车型的车，预估7.5元左右,高德车列表,sessionId20250606lhx2178,"{'appName': '', 'carModelRelated': True, 'categoryRelated': False, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n台州神仙居到国清寺，使用腾飞出行车型的车，预估7.5元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""台州神仙居到国清寺，使用腾飞出行车型的车，预估7.5元左右\""}""}]","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""腾飞出行"", ""price"": true, ""price_min"": 7.5, ""price_max"": 7.5, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""腾飞出行"", ""price"": true, ""price_min"": 7.5, ""price_max"": 7.5, ""fast"": false}]
```",['52'],['52'],1,1,1,1,1,1,1,1,
,,盐城丹顶鹤保护区到荷兰花海，叫有滴出行车型的车，价格7元内,高德车列表,sessionId20250606lhx2179,"{'appName': '', 'carModelRelated': True, 'categoryRelated': False, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n盐城丹顶鹤保护区到荷兰花海，叫有滴出行车型的车，价格7元内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""盐城丹顶鹤保护区到荷兰花海，叫有滴出行车型的车，价格7元内\""}""}]","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""有滴出行"", ""price"": true, ""price_min"": 7, ""price_max"": 7, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""有滴出行"", ""price"": true, ""price_min"": 7, ""price_max"": 7, ""fast"": false}]
```",[],['65'],1,1,1,1,1,1,0,0,
,,扬州瘦西湖到个园，使用经济分类，费用差不多8元,高德车列表,sessionId20250606lhx2180,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n扬州瘦西湖到个园，使用经济分类，费用差不多8元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""扬州瘦西湖到个园，使用经济分类，费用差不多8元\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济"", ""mode"": ""无"", ""price"": true, ""price_min"": 8, ""price_max"": 8, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济"", ""mode"": ""无"", ""price"": true, ""price_min"": 8, ""price_max"": 8, ""fast"": false}]
```","['3', '4', '14', '49', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '66', '67', '68', '69']","['3','4','14','49','51','52','53','54','55','56','57','58','59','60','61','62','63','64','66','67','68','69']",1,1,1,1,1,1,1,1,
,,北京颐和园北宫门到南锣鼓巷，需要特惠快车和拼车组合，费用12元至15元之间,高德车列表,sessionId20250606lhx2181,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n北京颐和园北宫门到南锣鼓巷，需要特惠快车和拼车组合，费用12元至15元之间\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""北京颐和园北宫门到南锣鼓巷，需要特惠快车和拼车组合，费用12元至15元之间\""}""}]","```json
[{""app"": ""无"", ""category"": ""特惠快车, 拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 15, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特惠快车, 拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 15, ""fast"": false}]
```",['95'],"['45','89','90','91','92','93','94','95','96','97','98','99','100','101','102','103','104','105','107','108','109']",1,1,1,1,1,1,1,0.05,
,,上海外滩观景台到迪士尼乐园，预约经济型或优享型车辆，价格区间8-20元,高德车列表,sessionId20250606lhx2182,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n上海外滩观景台到迪士尼乐园，预约经济型或优享型车辆，价格区间8-20元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上海外滩观景台到迪士尼乐园，预约经济型或优享型车辆，价格区间8-20元\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型, 优享型"", ""mode"": ""无"", ""price"": true, ""price_min"": 8, ""price_max"": 20, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济型, 优享型"", ""mode"": ""无"", ""price"": true, ""price_min"": 8, ""price_max"": 20, ""fast"": false}]
```","['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40']","['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40']",1,1,1,1,1,1,1,1,
,,广州小蛮腰到长隆野生动物世界，使用特惠快车和曹操出行，预算控制在13元左右,高德车列表,sessionId20250606lhx2183,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n广州小蛮腰到长隆野生动物世界，使用特惠快车和曹操出行，预算控制在13元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""广州小蛮腰到长隆野生动物世界，使用特惠快车和曹操出行，预算控制在13元左右\""}""}]","```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""曹操出行"", ""price"": true, ""price_min"": 13, ""price_max"": 13, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""曹操出行"", ""price"": true, ""price_min"": 13, ""price_max"": 13, ""fast"": false}]
```",[],['92'],1,1,1,1,1,1,0,0,
,,深圳世界之窗到大梅沙海滨公园，需要拼车或六座商务车型，预估费用15元上下,高德车列表,sessionId20250606lhx2184,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n深圳世界之窗到大梅沙海滨公园，需要拼车或六座商务车型，预估费用15元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳世界之窗到大梅沙海滨公园，需要拼车或六座商务车型，预估费用15元上下\""}""}]","```json
[{""app"": ""无"", ""category"": ""拼车, 六座商务车"", ""mode"": ""无"", ""price"": true, ""price_min"": 15, ""price_max"": 15, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""拼车, 六座商务车"", ""mode"": ""无"", ""price"": true, ""price_min"": 15, ""price_max"": 15, ""fast"": false}]
```",['22'],[],1,1,1,1,1,1,0,0,
,,杭州灵隐寺到西溪湿地，选特惠快车和品质专车组合，价格差不多18元至32元,高德车列表,sessionId20250606lhx2185,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n杭州灵隐寺到西溪湿地，选特惠快车和品质专车组合，价格差不多18元至32元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""杭州灵隐寺到西溪湿地，选特惠快车和品质专车组合，价格差不多18元至32元\""}""}]","```json
[{""app"": ""无"", ""category"": ""特惠快车, 品质专车"", ""mode"": ""无"", ""price"": true, ""price_min"": 18, ""price_max"": 32, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特惠快车, 品质专车"", ""mode"": ""无"", ""price"": true, ""price_min"": 18, ""price_max"": 32, ""fast"": false}]
```",['41'],"['41','71']",1,1,1,1,1,1,1,0.5,
,,南京玄武湖到牛首山景区，使用经济型与特价拼车混合派单，费用9元内,高德车列表,sessionId20250606lhx2186,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n南京玄武湖到牛首山景区，使用经济型与特价拼车混合派单，费用9元内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南京玄武湖到牛首山景区，使用经济型与特价拼车混合派单，费用9元内\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型, 特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 9, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济型, 特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 9, ""fast"": false}]
```","['1', '2', '3', '4', '5', '14']","['1','3','4','5','10','14','48','49','50','51','52','53','54','55','56','57','58','59','60','61','62','63','64','65','66','67','68','69','74']",1,1,1,1,1,1,0,0.17,
,,成都宽窄巷子到熊猫基地，需要特惠快车车型或腾飞出行车型，车费约12.8元,高德车列表,sessionId20250606lhx2187,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n成都宽窄巷子到熊猫基地，需要特惠快车车型或腾飞出行车型，车费约12.8元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""成都宽窄巷子到熊猫基地，需要特惠快车车型或腾飞出行车型，车费约12.8元\""}""}]","```json
[{""app"": ""无"", ""category"": ""特惠快车, 腾飞出行"", ""mode"": ""无"", ""price"": true, ""price_min"": 12.8, ""price_max"": 12.8, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特惠快车, 腾飞出行"", ""mode"": ""无"", ""price"": true, ""price_min"": 12.8, ""price_max"": 12.8, ""fast"": false}]
```","['10', '110']","['89','90','91','92','93','94','95','96','97','98','99','100','101','102','103','104','105','107','108','109','110']",1,1,1,1,1,1,0,0.05,
,,重庆洪崖洞到磁器口古镇，叫拼车车型和经济型车型，价格固定7元至9元,高德车列表,sessionId20250606lhx2188,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n重庆洪崖洞到磁器口古镇，叫拼车车型和经济型车型，价格固定7元至9元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""重庆洪崖洞到磁器口古镇，叫拼车车型和经济型车型，价格固定7元至9元\""}""}]","```json
[{""app"": ""无"", ""category"": ""拼车, 经济型车型"", ""mode"": ""无"", ""price"": true, ""price_min"": 7, ""price_max"": 9, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""拼车, 经济型车型"", ""mode"": ""无"", ""price"": true, ""price_min"": 7, ""price_max"": 9, ""fast"": false}]
```","['1', '3', '4', '5', '14', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '74']","['1','3','4','5','10','14','48','49','50','51','52','53','54','55','56','57','58','59','60','61','62','63','64','65','66','67','68','69','74']",1,1,1,1,1,1,1,0.97,
,,西安大雁塔到兵马俑博物馆，使用特惠快车或阳光出行车型，预估14元上下,高德车列表,sessionId20250606lhx2189,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n西安大雁塔到兵马俑博物馆，使用特惠快车或阳光出行车型，预估14元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安大雁塔到兵马俑博物馆，使用特惠快车或阳光出行车型，预估14元上下\""}""}]","```json
[{""app"": ""无"", ""category"": ""特惠快车, 阳光出行"", ""mode"": ""无"", ""price"": true, ""price_min"": 14, ""price_max"": 14, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特惠快车, 阳光出行"", ""mode"": ""无"", ""price"": true, ""price_min"": 14, ""price_max"": 14, ""fast"": false}]
```",['16'],"['16','90','92','93','94','95','96','97','100','102','103','105','109']",1,1,1,1,1,1,1,0.08,
,,武汉长江大桥到户部巷，需要优享型与特惠快车并行派单，费用19元至21元,高德车列表,sessionId20250606lhx2190,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n武汉长江大桥到户部巷，需要优享型与特惠快车并行派单，费用19元至21元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""武汉长江大桥到户部巷，需要优享型与特惠快车并行派单，费用19元至21元\""}""}]","```json
[{""app"": ""无"", ""category"": ""优享型, 特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 19, ""price_max"": 21, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""优享型, 特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 19, ""price_max"": 21, ""fast"": false}]
```","['29', '30', '31', '35', '36', '37', '38', '39', '40']","['29','30','31','35','36','37','38','39','40']",1,1,1,1,1,1,1,1,
,,青岛栈桥到崂山风景区，选特价拼车和环旅出行车型，预算不超过12元,高德车列表,sessionId20250606lhx2191,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n青岛栈桥到崂山风景区，选特价拼车和环旅出行车型，预算不超过12元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""青岛栈桥到崂山风景区，选特价拼车和环旅出行车型，预算不超过12元\""}""}]","```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""环旅出行"", ""price"": true, ""price_min"": 0, ""price_max"": 12, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""环旅出行"", ""price"": true, ""price_min"": 0, ""price_max"": 12, ""fast"": false}]
```",['1'],"['1','10','45','57']",1,1,1,1,1,1,1,0.25,
