model,query,appname,车辆候选列表,answer,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案,是否存在价格,price_min,正确答案,价格下限,price_max,正确答案,价格下限,think_time,问题,备注,标注人
Qwen2.5-32B-Instruct,打车去天文台，打特价车和滴滴专车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|null|极速拼车|138.0|
|1|null|滴滴快车|168.2|
|2|null|宽敞好车|171.6|
|3|null|花小猪正价版|123.6|
|4|null|曹操出行|152.4|
|5|null|花小猪外接版|103.6|
|6|null|特惠快车|124.6|
|7|null|如祺出行|132.6|
|8|null|滴滴特快|177.6|
|9|null|滴滴轻享|192.1|
|10|null|出租车|269.1-269.2|
|11|null|滴滴专车|246.9|
|12|null|滴滴豪华车|497.0|
|13|null|六座专车|387.8|
|14|null|六座豪华车|786.4|","[{""app"": ""滴滴"", ""category"": ""特价车, 滴滴专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,"特价车, 滴滴专车",无,无,无,"特惠快车,滴滴专车,六座专车","特惠快车,滴滴专车,六座专车",FALSE,,FALSE,0,,0,0,,0,1.09850502,直接命中车小类关键字但answer中没有或错误,,顾存虹
Qwen2.5-32B-Instruct,打车去五和地铁站，打舒适车和滴滴专车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|14.9-19.1|
|1|推荐|滴滴快车|19.2|
|2|推荐|宽敞好车|21.4|
|3|推荐|花小猪正价版|13.9|
|4|推荐|特惠快车|17.1|
|5|推荐|如祺出行|18.6|
|6|特价|花小猪外接版|11.7|
|7|快速|曹操出行|13.3|
|8|快速|滴滴特快|21.9|
|9|快速|出租车|23.4|
|10|快速|滴滴轻享|30.1|
|11|舒适|滴滴专车|30.7|
|12|舒适|滴滴豪华车|82.0|
|13|六座|六座专车|32.2|
|14|六座|六座豪华车|166.8|","[{""app"": ""滴滴"", ""category"": ""舒适车, 滴滴专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,"舒适车, 滴滴专车",舒适,舒适,无,"滴滴专车,六座专车","滴滴专车,六座专车",FALSE,,FALSE,0,,0,0,,0,1.177440166,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,顾存虹
Qwen2.5-32B-Instruct,打车去深圳北站，只打20元以内的滴滴快车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|8.4-11.4|
|1|推荐|滴滴快车|12.5|
|2|推荐|宽敞好车|14.8|
|3|推荐|花小猪正价版|9.0|
|4|推荐|曹操出行|10.5|
|5|推荐|特惠快车|10.5|
|6|特价|花小猪外接版|8.2|
|7|快速|如祺出行|10.6|
|8|快速|滴滴特快|14.6|
|9|快速|出租车|21.9|
|10|快速|滴滴轻享|23.2|
|11|舒适|滴滴专车|21.6|
|12|舒适|滴滴豪华车|69.2|
|13|六座|六座专车|46.6|
|14|六座|六座豪华车|157.3|","[{""app"": ""滴滴"", ""category"": ""快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 20, ""fast"": False}]",滴滴,,滴滴,快车,快速,快速,无,"滴滴快车,特惠快车","滴滴快车,特惠快车",TRUE,,TRUE,0,,0,20,,20,1.071744919,直接命中车大类关键字但answer中没有或错误,,顾存虹
Qwen2.5-32B-Instruct,打车去深圳会展中心，打30元以内的出租车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|12.3-14.8|
|1|推荐|滴滴快车|14.8|
|2|推荐|宽敞好车|17.1|
|3|推荐|花小猪正价版|9.4|
|4|推荐|曹操出行|11.1|
|5|推荐|特惠快车|13.3|
|6|特价|花小猪外接版|8.6|
|7|快速|如祺出行|13.7|
|8|快速|滴滴特快|16.9|
|9|快速|出租车|21.1|
|10|快速|滴滴轻享|25.6|
|11|舒适|滴滴专车|22.7|
|12|舒适|滴滴豪华车|76.6|
|13|六座|六座专车|44.1|
|14|六座|六座豪华车|157.3|","[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,出租车,无,无,无,出租车,出租车,TRUE,,TRUE,0,,0,30,,30,1.044635057,直接命中车小类关键字但answer中没有或错误,,顾存虹
Qwen2.5-32B-Instruct,打车去笔架山公园，只打40元以内的六座专车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|9.1-10.2|
|1|推荐|滴滴快车|10.2|
|2|推荐|宽敞好车|12.5|
|3|推荐|花小猪正价版|8.3|
|4|推荐|曹操出行|8.5|
|5|推荐|特惠快车|9.7|
|6|特价|花小猪外接版|7.6|
|7|快速|滴滴特快|11.9|
|8|快速|如祺出行|12.0|
|9|快速|出租车|14.1|
|10|快速|滴滴轻享|20.9|
|11|舒适|滴滴专车|18.4|
|12|舒适|滴滴豪华车|73.0|
|13|六座|六座专车|24.0|
|14|六座|六座豪华车|151.2|","[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 40, ""fast"": False}]",无,,无,六座专车,无,无,无,六座专车,六座专车,TRUE,,TRUE,0,,0,40,,40,1.130788803,直接命中车小类关键字但answer中没有或错误,,顾存虹
Qwen2.5-32B-Instruct,打特价拼车和六座豪华车去万象城,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|14.2-17.8|
|1|推荐|滴滴快车|17.8|
|2|推荐|宽敞好车|20.1|
|3|推荐|花小猪正价版|11.8|
|4|推荐|曹操出行|14.5|
|5|推荐|特惠快车|15.3|
|6|特价|花小猪外接版|9.8|
|7|快速|如祺出行|15.0|
|8|快速|滴滴特快|19.9|
|9|快速|滴滴轻享|28.7|
|10|快速|出租车|29.3|
|11|舒适|滴滴专车|27.2|
|12|舒适|滴滴豪华车|73.4|
|13|六座|六座专车|52.8|
|14|六座|六座豪华车|165.4|","[{""app"": ""无"", ""category"": ""特价拼车, 六座豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"特价拼车, 六座豪华车",无,无,无,"极速拼车,六座豪华车","极速拼车,六座豪华车",FALSE,,FALSE,0,,0,0,,0,1.217986345,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打极速拼车和六座豪华车去深业上城,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|7.7-8.5|
|1|推荐|滴滴快车|8.5|
|2|推荐|宽敞好车|10.8|
|3|推荐|花小猪正价版|7.2|
|4|推荐|曹操出行|7.6|
|5|推荐|特惠快车|8.3|
|6|特价|花小猪外接版|6.7|
|7|快速|出租车|9.0|
|8|快速|如祺出行|9.0|
|9|快速|滴滴特快|9.4|
|10|快速|滴滴轻享|18.1|
|11|舒适|滴滴专车|15.2|
|12|舒适|滴滴豪华车|73.0|
|13|六座|六座专车|28.6|
|14|六座|六座豪华车|151.2|","[{""app"": ""无"", ""category"": ""极速拼车, 六座豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"极速拼车, 六座豪华车",无,无,无,极速拼车，六座豪华车,极速拼车，六座豪华车,FALSE,,FALSE,0,,0,0,,0,1.250578403,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去小梅沙，只打特价车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|null|极速拼车|56.2|
|1|null|滴滴快车|78.2|
|2|null|宽敞好车|81.6|
|3|null|曹操出行|51.8|
|4|null|花小猪正价版|54.8|
|5|null|出租车|105.8|
|6|null|花小猪外接版|44.4|
|7|null|特惠快车|57.7|
|8|null|如祺出行|72.3|
|9|null|滴滴特快|83.9|
|10|null|滴滴轻享|107.0|
|11|null|滴滴专车|108.5|
|12|null|滴滴豪华车|266.1|
|13|null|六座专车|169.1|
|14|null|六座豪华车|431.1|","[{""app"": ""无"", ""category"": ""特价车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,特价车,无,无,无,特惠快车,特惠快车,FALSE,,FALSE,0,,0,0,,0,1.001797915,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去世界之窗，车型选择滴滴轻享,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|22.1-33.3|
|1|推荐|滴滴快车|33.3|
|2|推荐|宽敞好车|35.6|
|3|推荐|如祺出行|29.2|
|4|推荐|特惠快车|29.8|
|5|推荐|出租车|37.7|
|6|特价|花小猪外接版|20.2|
|7|特价|惊喜特价|28.8|
|8|快速|曹操出行|19.0|
|9|快速|花小猪正价版|23.5|
|10|快速|滴滴特快|37.9|
|11|快速|滴滴轻享|41.8|
|12|舒适|滴滴专车|49.6|
|13|舒适|滴滴豪华车|131.6|
|14|六座|六座专车|70.0|
|15|六座|六座豪华车|279.3|","[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""轻享"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,无,无,无,轻享,滴滴轻享,滴滴轻享,FALSE,,FALSE,0,,0,0,,0,1.062087774,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去笔架山公园，选择出租车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|10.5-12.8|
|1|推荐|滴滴快车|12.8|
|2|推荐|宽敞好车|15.1|
|3|推荐|花小猪正价版|8.6|
|4|推荐|曹操出行|11.5|
|5|推荐|特惠快车|11.9|
|6|特价|花小猪外接版|8.1|
|7|快速|如祺出行|14.6|
|8|快速|滴滴特快|14.9|
|9|快速|出租车|15.2|
|10|快速|滴滴轻享|24.1|
|11|舒适|滴滴专车|21.0|
|12|舒适|滴滴豪华车|87.7|
|13|六座|六座专车|38.1|
|14|六座|六座豪华车|187.2|","[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,出租车,无,无,无,出租车,出租车,FALSE,,FALSE,0,,0,0,,0,0.968494177,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去白石龙地铁站，选择六座专车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|9.7-11.5|
|1|推荐|滴滴快车|11.5|
|2|推荐|宽敞好车|13.8|
|3|推荐|花小猪正价版|8.8|
|4|推荐|特惠快车|10.4|
|5|推荐|曹操出行|11.5|
|6|特价|花小猪外接版|8.3|
|7|快速|如祺出行|13.2|
|8|快速|滴滴特快|13.9|
|9|快速|出租车|14.4|
|10|快速|滴滴轻享|22.7|
|11|舒适|滴滴专车|19.7|
|12|舒适|滴滴豪华车|87.7|
|13|六座|六座专车|39.2|
|14|六座|六座豪华车|187.2|","[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,六座专车,无,无,无,六座专车,六座专车,FALSE,,FALSE,0,,0,0,,0,1.1347363,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去民治地铁站，选择六座豪华车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|19.6-23.7|
|1|推荐|滴滴快车|23.7|
|2|推荐|宽敞好车|26.0|
|3|推荐|特惠快车|20.7|
|4|推荐|出租车|27.6|
|5|推荐|曹操出行|32.7|
|6|特价|花小猪外接版|16.2|
|7|快速|花小猪正价版|18.7|
|8|快速|如祺出行|21.4|
|9|快速|滴滴特快|25.9|
|10|快速|滴滴轻享|34.9|
|11|舒适|滴滴专车|32.5|
|12|舒适|滴滴豪华车|87.4|
|13|六座|六座专车|47.7|
|14|六座|六座豪华车|192.0|","[{""app"": ""无"", ""category"": ""六座豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,六座豪华车,无,无,无,六座豪华车,六座豪华车,FALSE,,FALSE,0,,0,0,,0,1.098314762,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去创业花园，选择特惠快车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|极速拼车|19.2-23.1|
|1|推荐|滴滴快车|23.1|
|2|推荐|宽敞好车|25.4|
|3|推荐|如祺出行|17.9|
|4|推荐|特惠快车|20.8|
|5|推荐|出租车|33.5|
|6|特价|花小猪外接版|12.4|
|7|快速|花小猪正价版|14.2|
|8|快速|曹操出行|17.5|
|9|快速|滴滴特快|25.9|
|10|快速|滴滴轻享|34.3|
|11|舒适|滴滴专车|34.5|
|12|舒适|滴滴豪华车|90.2|
|13|六座|六座专车|53.4|
|14|六座|六座豪华车|196.9|","[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,特惠快车,无,无,无,特惠快车,特惠快车,FALSE,,FALSE,0,,0,0,,0,1.082963228,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去虎门站，打舒适车和滴滴快车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|null|极速拼车|109.8|
|1|null|滴滴快车|139.7|
|2|null|宽敞好车|143.1|
|3|null|花小猪正价版|103.7|
|4|null|曹操出行|111.6|
|5|null|花小猪外接版|86.0|
|6|null|特惠快车|95.3|
|7|null|如祺出行|105.8|
|8|null|滴滴特快|147.9|
|9|null|滴滴轻享|158.2|
|10|null|出租车|243.0|
|11|null|滴滴专车|195.9|
|12|null|滴滴豪华车|451.6|
|13|null|六座专车|333.9|
|14|null|六座豪华车|711.2|","[{""app"": ""滴滴"", ""category"": ""舒适车, 快车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,"舒适车, 快车",无,无,无,滴滴快车,滴滴快车,FALSE,,FALSE,0,,0,0,,0,1.173926592,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去宝安机场，打极速拼车、特惠快车和六座专车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|null|极速拼车|44.7|
|1|null|滴滴快车|62.8|
|2|null|宽敞好车|66.2|
|3|null|曹操出行|45.2|
|4|null|花小猪正价版|46.6|
|5|null|出租车|99.0|
|6|null|花小猪外接版|38.7|
|7|null|特惠快车|52.1|
|8|null|如祺出行|48.1|
|9|null|滴滴特快|69.2|
|10|null|滴滴轻享|74.0|
|11|null|滴滴专车|100.2|
|12|null|滴滴豪华车|239.7|
|13|null|六座专车|165.7|
|14|null|六座豪华车|390.5|","[{""app"": ""无"", ""category"": ""极速拼车, 特惠快车, 六座专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"极速拼车, 特惠快车, 六座专车",无,无,无,极速拼车，特惠快车，六座专车,极速拼车，特惠快车，六座专车,FALSE,,FALSE,0,,0,0,,0,1.298324585,直接命中车小类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去新莲大厦，选100元以上的车型,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|20.2-31.0|
|1||特惠快车|24.4-31.3|
|2|经济型|T3出行|26|
|3|经济型|斑马快跑|26|
|4|经济型|飞嘀打车|26|
|5|经济型|5U出行|26|
|6|经济型|900出行|27|
|7|经济型|中军出行|28|
|8|经济型|曹操出行|29|
|9|经济型|享道出行|29|
|10|经济型|全民GO|29|
|11|经济型|妥妥E行|29|
|12|经济型|中交出行|30|
|13|经济型|东潮出行|30|
|14|经济型|神州专车|31|
|15|经济型|及时用车|31|
|16|经济型|首汽约车|33|
|17|经济型|阳光出行|38|
|18|经济型|如祺出行|38|
|19|经济型|聚的新出租|41|
|20|经济型|深圳出租|41|
|21|特快车|undefined|40|
|22|出租车|undefined||
|23|优享型|东潮出行|32|
|24|优享型|神州专车|32|
|25|优享型|飞嘀打车|33|
|26|优享型|中交出行|33|
|27|优享型|享道出行|34|
|28|优享型|全民GO|35|
|29|优享型|曹操出行|35|
|30|优享型|及时用车|36|
|31|优享型|首汽约车|37|
|32|优享型|T3出行|41|
|33|轻享专车|undefined|34-49|
|34|六座商务|undefined|71-82|
|35|豪华型|undefined|78-91|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 100, ""price_max"": 100000, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,100,,100,100000,,100000,1.15421319,,,万晓蓉
Qwen2.5-32B-Instruct,打车去虎门站，打豪华型车和斑马快跑,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||远途极速拼|76.1-173.0|
|1|经济型|5U出行|112|
|2|经济型|曹操出行|112|
|3|经济型|斑马快跑|115|
|4|经济型|东潮出行|115|
|5|经济型|中交出行|117|
|6|经济型|全民GO|119|
|7|经济型|T3出行|126|
|8|经济型|如祺出行|165|
|9|经济型|聚的新出租|251|
|10|经济型|深圳出租|251|
|11|特快车|undefined|209|
|12|出租车|undefined||
|13|优享型|中交出行|150|
|14|优享型|东潮出行|152|
|15|优享型|斑马快跑|158|
|16|优享型|T3出行|166|
|17|优享型|全民GO|167|
|18|优享型|首汽约车|189|
|19|轻享专车|undefined|197-264|
|20|六座商务|undefined|377-468|
|21|豪华型|undefined|435|","[{""app"": ""无"", ""category"": ""豪华型车"", ""mode"": ""斑马快跑"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,豪华型车,豪华型,豪华型,斑马快跑,,斑马快跑,FALSE,,FALSE,0,,0,0,,0,1.139730692,直接命中车大类关键字但answer中没有或错误,,万晓蓉
Qwen2.5-32B-Instruct,打车去欢乐海岸，打豪华车和及时用车,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|20.5-31.0|
|1||特惠快车|24.5-35.9|
|2|经济型|东潮出行|26|
|3|经济型|5U出行|26|
|4|经济型|900出行|27|
|5|经济型|飞嘀打车|28|
|6|经济型|中交出行|28|
|7|经济型|妥妥E行|28|
|8|经济型|全民GO|28|
|9|经济型|中军出行|29|
|10|经济型|及时用车|30|
|11|经济型|神州专车|30|
|12|经济型|曹操出行|30|
|13|经济型|斑马快跑|31|
|14|经济型|T3出行|34|
|15|经济型|享道出行|34|
|16|经济型|阳光出行|35|
|17|经济型|如祺出行|38|
|18|经济型|聚的新出租|48|
|19|经济型|深圳出租|48|
|20|特快车|undefined|43|
|21|出租车|undefined||
|22|优享型|中交出行|32|
|23|优享型|东潮出行|33|
|24|优享型|神州专车|34|
|25|优享型|飞嘀打车|35|
|26|优享型|妥妥E行|36|
|27|优享型|全民GO|36|
|28|优享型|曹操出行|37|
|29|优享型|T3出行|38|
|30|优享型|及时用车|38|
|31|优享型|斑马快跑|38|
|32|优享型|享道出行|39|
|33|优享型|阳光出行|42|
|34|优享型|首汽约车|42|
|35|轻享专车|undefined|41-50|
|36|六座商务|undefined|76-91|
|37|豪华型|undefined|85-94|","[{""app"": ""无"", ""category"": ""豪华车, 及时用车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"豪华车, 及时用车",豪华型,豪华型,无,及时用车,及时用车,FALSE,,FALSE,0,,0,0,,0,1.167525053,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,万晓蓉
Qwen2.5-32B-Instruct,打车去宝安机场，打极速拼车、特快车和六座专车,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||远途极速拼|43.3-102.0|
|1||特惠快车|56-92.7|
|2|经济型|900出行|59|
|3|经济型|5U出行|59|
|4|经济型|斑马快跑|60|
|5|经济型|中军出行|62|
|6|经济型|飞嘀打车|63|
|7|经济型|全民GO|63|
|8|经济型|东潮出行|64|
|9|经济型|中交出行|65|
|10|经济型|如祺出行|65|
|11|经济型|妥妥E行|66|
|12|经济型|曹操出行|66|
|13|经济型|神州专车|67|
|14|经济型|及时用车|67|
|15|经济型|享道出行|79|
|16|经济型|T3出行|80|
|17|经济型|聚的新出租|122|
|18|经济型|深圳出租|122|
|19|出租车|undefined||
|20|优享型|中交出行|76|
|21|优享型|东潮出行|76|
|22|优享型|神州专车|77|
|23|优享型|飞嘀打车|80|
|24|优享型|妥妥E行|83|
|25|优享型|曹操出行|83|
|26|优享型|斑马快跑|85|
|27|优享型|全民GO|85|
|28|优享型|及时用车|89|
|29|优享型|享道出行|91|
|30|优享型|T3出行|92|
|31|轻享专车|undefined|99-137|
|32|六座商务|undefined|192-220|
|33|豪华型|undefined|213-222|","[{""app"": ""无"", ""category"": ""极速拼车, 特快车, 六座专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"极速拼车, 特快车, 六座专车",无,无,无,远途极速拼，特惠快车,远途极速拼，特惠快车,FALSE,,FALSE,0,,0,0,,0,1.301980734,直接命中车小类关键字但answer中没有或错误,,万晓蓉
