model,query,车辆候选列表,id,大类|小类,answer原数据,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案,是否包含价格,price_min,正确答案,价格下限,price_max,正确答案,think_time,价格上限,问题,备注,标注人,
Qwen2.5-54B-Instruct,打个特惠快车或特价拼车去滨海新区，价格不超过150元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.86|
|1|滴滴|推荐|特惠快车|16.02|
|2|滴滴|推荐|滴滴快车|16.26|
|3|滴滴|推荐|特快出租车|16.77|
|4|滴滴|拼车|特价拼车|14.62-16.09|
|5|滴滴|特价|花小猪外接版|18.87|
|6|滴滴|特价|惊喜特价|19.19|
|7|滴滴|快速|曹操出行|28.32|
|8|滴滴|快速|出租车|29.74|
|9|滴滴|快速|滴滴轻享|33.32|
|10|滴滴|舒适|滴滴专车|46.54|
|11|滴滴|舒适|滴滴豪华车|47.05|
|12|滴滴|六座|六座专车|59.16|",1，4,推荐|特惠快车，拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 150, ""fast"": False}]",无,,无,"特惠快车, 特价拼车",无,无,无,特惠快车，特价拼车,特惠快车，特价拼车,TRUE,,TRUE,0,,0,150,,1.234581232,150,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-55B-Instruct,从黄花机场到橘子洲头，选特惠快车、惊喜特价或极速拼车都可以。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|7.23|
|1|滴滴|推荐|特惠快车|8.72|
|2|滴滴|推荐|滴滴快车|9.62|
|3|滴滴|推荐|特快出租车|10.43|
|4|滴滴|推荐|滴滴特快|11.73|
|5|滴滴|拼车|特价拼车|2.90-4.60|
|6|滴滴|特价|花小猪外接版|9.00|
|7|滴滴|特价|惊喜特价|13.76|
|8|滴滴|快速|曹操出行|14.54|
|9|滴滴|快速|出租车|15.91|
|10|滴滴|快速|滴滴轻享|16.09|
|11|滴滴|快速|滴滴特快|17.06|
|12|滴滴|舒适|滴滴专车|17.65|
|13|滴滴|六座|六座专车|30.01|
|14|滴滴|六座|六座豪华车|32.08|",1，7,推荐|特惠快车，特价|惊喜特价,"[{""app"": ""无"", ""category"": ""特惠快车, 惊喜特价, 极速拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"特惠快车, 惊喜特价, 极速拼车",无,无,无,特惠快车，惊喜特价,特惠快车，惊喜特价,FALSE,,FALSE,0,,0,0,,1.333304405,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-56B-Instruct,从郑州东站到少林寺景区，叫一辆滴滴专车，价格不超过70元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|22.50|
|1|滴滴|推荐|特惠快车|22.90|
|2|滴滴|推荐|滴滴快车|23.69|
|3|滴滴|拼车|特价拼车|17.56-19.28|
|4|滴滴|特价|花小猪外接版|22.78|
|5|滴滴|特价|惊喜特价|27.63|
|6|滴滴|快速|曹操出行|40.06|
|7|滴滴|快速|出租车|40.74|
|8|滴滴|快速|滴滴轻享|41.78|
|9|滴滴|快速|滴滴特快|43.11|
|10|滴滴|舒适|滴滴专车|61.14|
|11|滴滴|六座|六座专车|89.10|
|12|滴滴|六座|六座豪华车|91.31|",10，11,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""舒适型专车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 50, ""fast"": False}]",滴滴,,滴滴,舒适型专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,TRUE,,TRUE,0,,0,50,70,1.128956079,70,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误,直接命中价格关键字但answer中没有或错误",,陆迎,
Qwen2.5-57B-Instruct,从武汉光谷广场到天河机场，查下特价拼车和惊喜特价车型，预算控制在100元内。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|5.09|
|1|滴滴|推荐|特惠快车|5.46|
|2|滴滴|推荐|滴滴快车|7.12|
|3|滴滴|拼车|特价拼车|0.06-1.85|
|4|滴滴|特价|花小猪外接版|9.20|
|5|滴滴|特价|惊喜特价|9.52|
|6|滴滴|快速|曹操出行|11.57|
|7|滴滴|快速|出租车|11.89|
|8|滴滴|快速|滴滴轻享|12.16|
|9|滴滴|快速|滴滴特快|12.71|
|10|滴滴|快速|滴滴优享|14.73|
|11|滴滴|舒适|滴滴专车|12.50|
|12|滴滴|舒适|滴滴豪华车|13.44|
|13|滴滴|六座|六座专车|23.68|",3，5,拼车|特价拼车，特价|惊喜特价,"[{""app"": ""无"", ""category"": ""特价拼车, 惊喜特价车型"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 100, ""fast"": False}]",无,,无,"特价拼车, 惊喜特价车型",无,无,无,特价拼车，惊喜特价,特价拼车，惊喜特价,TRUE,,TRUE,0,,0,100,,1.270384312,100,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-58B-Instruct,从滇池到长水机场选曹操出行，更省钱。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|18.61|
|1|滴滴|推荐|特惠快车|19.62|
|2|滴滴|推荐|滴滴快车|20.74|
|3|滴滴|推荐|特快出租车|20.77|
|4|滴滴|拼车|特价拼车|20.14-21.74|
|5|滴滴|拼车|极速拼车|19.16-20.57|
|6|滴滴|特价|花小猪外接版|22.07|
|7|滴滴|特价|惊喜特价|22.86|
|8|滴滴|快速|曹操出行|29.03|
|9|滴滴|快速|出租车|33.81|
|10|滴滴|快速|滴滴轻享|34.18|
|11|滴滴|舒适|滴滴专车|46.19|
|12|滴滴|舒适|滴滴豪华车|46.36|
|13|滴滴|六座|六座专车|64.26|",8,快速|曹操出行,"[{""app"": ""无"", ""category"": ""新能源拼车"", ""mode"": ""曹操出行"", ""price"": True, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,新能源拼车,无,无,曹操出行,,曹操出行,TRUE,FALSE,FALSE,0,,0,0,,1.107826948,0,"answer下的车型必须存在于“车辆候选列表”,其他",query没有价格要求,陆迎,
Qwen2.5-59B-Instruct,用滴滴专车从中央大街到太平国际机场，需要环境安静整洁的车辆。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|27.30|
|1|滴滴|推荐|特惠快车|28.04|
|2|滴滴|推荐|滴滴快车|28.96|
|3|滴滴|拼车|特价拼车|29.10-31.06|
|4|滴滴|特价|花小猪外接版|37.74|
|5|滴滴|特价|惊喜特价|39.85|
|6|滴滴|特价|特惠快车|40.55|
|7|滴滴|快速|曹操出行|51.59|
|8|滴滴|快速|出租车|53.21|
|9|滴滴|快速|滴滴轻享|54.31|
|10|滴滴|快速|滴滴特快|54.35|
|11|滴滴|舒适|滴滴专车|80.28|
|12|滴滴|六座|六座专车|93.85|
|13|滴滴|六座|六座豪华车|94.34|",11，12,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.091677666,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-60B-Instruct,用特惠快车或特价拼车从柳巷到武宿机场，价格不超过30元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|17.47|
|1|滴滴|推荐|特惠快车|19.26|
|2|滴滴|拼车|特价拼车|18.81-20.53|
|3|滴滴|特价|花小猪外接版|24.69|
|4|滴滴|特价|惊喜特价|26.17|
|5|滴滴|快速|曹操出行|32.64|
|6|滴滴|快速|出租车|33.26|
|7|滴滴|快速|滴滴轻享|34.84|
|8|滴滴|舒适|滴滴专车|52.70|
|9|滴滴|舒适|滴滴豪华车|54.06|
|10|滴滴|六座|六座专车|66.79|
|11|滴滴|六座|六座豪华车|69.64|",1，2,推荐|特惠快车，拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,"特惠快车, 特价拼车",无,无,无,"特惠快车, 特价拼车","特惠快车, 特价拼车",TRUE,,TRUE,0,,0,30,,1.248113394,30,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-62B-Instruct,用滴滴专车从呼和浩特火车站到白塔机场，预算不超过60元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|12.98|
|1|滴滴|推荐|特惠快车|13.57|
|2|滴滴|推荐|滴滴快车|13.72|
|3|滴滴|拼车|特价拼车|10.68-12.38|
|4|滴滴|特价|花小猪外接版|12.34|
|5|滴滴|特价|惊喜特价|15.92|
|6|滴滴|快速|曹操出行|21.21|
|7|滴滴|快速|出租车|22.47|
|8|滴滴|快速|滴滴轻享|23.51|
|9|滴滴|快速|滴滴特快|24.37|
|10|滴滴|舒适|滴滴专车|37.14|
|11|滴滴|舒适|滴滴豪华车|38.98|
|12|滴滴|六座|六座专车|51.43|",10，12,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 60, ""fast"": False}]",滴滴,,滴滴,专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,TRUE,,TRUE,0,,0,60,,1.080591202,60,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-63B-Instruct,从地窝堡机场到国际大巴扎，要特惠快车、特价拼车和花小猪正价版。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|21.73|
|1|滴滴|推荐|特惠快车|22.22|
|2|滴滴|推荐|滴滴快车|23.03|
|3|滴滴|推荐|特快出租车|24.42|
|4|滴滴|拼车|特价拼车|21.53-22.55|
|5|滴滴|特价|花小猪外接版|25.45|
|6|滴滴|特价|惊喜特价|28.35|
|7|滴滴|快速|曹操出行|35.42|
|8|滴滴|快速|出租车|36.27|
|9|滴滴|快速|滴滴轻享|36.42|
|10|滴滴|快速|滴滴特快|37.26|
|11|滴滴|舒适|滴滴专车|59.44|
|12|滴滴|舒适|滴滴豪华车|60.54|
|13|滴滴|六座|六座专车|99.11|
|14|滴滴|六座|六座豪华车|99.14|",1，4，0,推荐|特惠快车，拼车|特价拼车，推荐|花小猪正价版,"[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车, 花小猪正价版"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"特惠快车, 特价拼车, 花小猪正价版",无,无,无,"特惠快车, 特价拼车, 花小猪正价版","特惠快车, 特价拼车, 花小猪正价版",FALSE,,FALSE,0,,0,0,,1.353067398,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-64B-Instruct,用特价拼车从宁波天一广场到栎社机场，省点费用。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|18.68|
|1|滴滴|推荐|特惠快车|19.09|
|2|滴滴|拼车|特价拼车|23.46-24.74|
|3|滴滴|特价|花小猪外接版|26.89|
|4|滴滴|特价|惊喜特价|27.22|
|5|滴滴|快速|曹操出行|34.57|
|6|滴滴|快速|出租车|35.99|
|7|滴滴|快速|滴滴轻享|36.99|
|8|滴滴|快速|滴滴特快|39.31|
|9|滴滴|快速|滴滴优享|39.78|
|10|滴滴|舒适|滴滴专车|60.73|
|11|滴滴|舒适|滴滴豪华车|62.40|
|12|滴滴|六座|六座专车|82.72|
|13|滴滴|六座|六座豪华车|83.87|",2,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""特价拼车"", ""price"": True, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,拼车,无,无,特价拼车,,特价拼车,TRUE,FALSE,FALSE,0,,0,0,,1.09025836,0,"answer下的车型必须存在于“车辆候选列表”,其他",query没有价格要求,陆迎,
Qwen2.5-65B-Instruct,从美兰机场到日月广场，选特价拼车或惊喜特价，看看最近有没有优惠活动。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|36.17|
|1|滴滴|推荐|特惠快车|37.20|
|2|滴滴|推荐|滴滴快车|38.72|
|3|滴滴|拼车|特价拼车|33.44-35.36|
|4|滴滴|特价|花小猪外接版|47.15|
|5|滴滴|特价|惊喜特价|47.23|
|6|滴滴|特价|特惠快车|48.41|
|7|滴滴|快速|曹操出行|52.65|
|8|滴滴|快速|出租车|54.23|
|9|滴滴|快速|滴滴轻享|54.95|
|10|滴滴|快速|滴滴特快|55.23|
|11|滴滴|快速|滴滴优享|58.21|
|12|滴滴|舒适|滴滴专车|100.99|
|13|滴滴|六座|六座专车|113.18|",3，5,拼车|特价拼车，特价|惊喜特价,"[{""app"": ""无"", ""category"": ""特价拼车, 惊喜特价"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"特价拼车, 惊喜特价",无,无,无,"特价拼车, 惊喜特价","特价拼车, 惊喜特价",FALSE,,FALSE,0,,0,0,,1.180530787,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-66B-Instruct,拉萨贡嘎机场到布达拉宫约个滴滴专车，要正规运营的。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|27.39|
|1|滴滴|推荐|特惠快车|29.45|
|2|滴滴|推荐|滴滴快车|29.90|
|3|滴滴|拼车|特价拼车|22.44-23.79|
|4|滴滴|特价|花小猪外接版|28.50|
|5|滴滴|特价|惊喜特价|33.18|
|6|滴滴|快速|曹操出行|44.59|
|7|滴滴|快速|出租车|47.91|
|8|滴滴|快速|滴滴轻享|49.43|
|9|滴滴|快速|滴滴特快|49.54|
|10|滴滴|舒适|滴滴专车|59.22|
|11|滴滴|舒适|滴滴豪华车|59.29|
|12|滴滴|六座|六座专车|91.41|",10，12,舒适|滴滴专车，六座|六座专车,"[{""app"": ""无"", ""category"": ""舒适型专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,滴滴,滴滴,舒适型专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.095008373,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,陆迎,
Qwen2.5-69B-Instruct,用滴滴豪华车从广州塔到白云机场，尽量半小时内抵达。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|18.90|
|1|滴滴|推荐|特惠快车|20.33|
|2|滴滴|推荐|滴滴快车|22.04|
|3|滴滴|拼车|特价拼车|18.89-20.56|
|4|滴滴|拼车|极速拼车|21.37-23.36|
|5|滴滴|特价|花小猪外接版|28.76|
|6|滴滴|特价|惊喜特价|30.04|
|7|滴滴|快速|曹操出行|48.68|
|8|滴滴|快速|出租车|49.15|
|9|滴滴|快速|滴滴轻享|49.81|
|10|滴滴|快速|滴滴特快|50.07|
|11|滴滴|舒适|滴滴专车|69.60|
|12|滴滴|舒适|滴滴豪华车|71.77|
|13|滴滴|六座|六座专车|108.18|
|14|滴滴|六座|六座豪华车|110.34|",12，14,舒适|滴滴豪华车，六座|六座豪华车,"[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,豪华车,无,无,无,滴滴豪华车，六座豪华车,滴滴豪华车，六座豪华车,FALSE,,FALSE,0,,0,0,,1.073858023,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-70B-Instruct,从西湖到萧山机场，选特惠快车或特价拼车，价格不超过30元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.76|
|1|滴滴|推荐|特惠快车|16.49|
|2|滴滴|推荐|滴滴快车|17.10|
|3|滴滴|推荐|特快出租车|19.90|
|4|滴滴|拼车|特价拼车|15.89-17.10|
|5|滴滴|拼车|极速拼车|15.04-16.95|
|6|滴滴|特价|花小猪外接版|19.59|
|7|滴滴|特价|惊喜特价|23.41|
|8|滴滴|快速|曹操出行|22.55|
|9|滴滴|快速|出租车|23.29|
|10|滴滴|快速|滴滴轻享|24.31|
|11|滴滴|快速|滴滴特快|26.03|
|12|滴滴|快速|滴滴优享|28.42|
|13|滴滴|舒适|滴滴专车|35.47|
|14|滴滴|舒适|滴滴豪华车|36.54|
|15|滴滴|六座|六座专车|48.76|
|16|滴滴|六座|六座豪华车|50.41|",1，4,推荐|特惠快车，拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,"特惠快车, 特价拼车",无,无,无,"特惠快车, 特价拼车","特惠快车, 特价拼车",TRUE,,TRUE,0,,0,30,,1.267356634,30,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-71B-Instruct,从虹桥火车站到外滩，预约滴滴专车或六座专车，行李较多需大空间。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|26.07|
|1|滴滴|推荐|特惠快车|28.21|
|2|滴滴|推荐|滴滴快车|28.36|
|3|滴滴|推荐|特快出租车|28.79|
|4|滴滴|拼车|特价拼车|31.61-33.29|
|5|滴滴|特价|花小猪外接版|35.42|
|6|滴滴|特价|惊喜特价|37.71|
|7|滴滴|快速|曹操出行|50.25|
|8|滴滴|快速|出租车|50.87|
|9|滴滴|快速|滴滴轻享|51.54|
|10|滴滴|快速|滴滴特快|54.73|
|11|滴滴|快速|滴滴优享|55.11|
|12|滴滴|舒适|滴滴专车|65.66|
|13|滴滴|舒适|滴滴豪华车|66.53|
|14|滴滴|六座|六座专车|102.13|
|15|滴滴|六座|六座豪华车|103.08|",12，14,舒适|滴滴专车，六座|六座专车,"[{""app"": ""无"", ""category"": ""舒适型专车, 六座车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,滴滴,滴滴,"舒适型专车, 六座车",无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.213485241,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,陆迎,
Qwen2.5-75B-Instruct,用滴滴叫辆滴滴专车从厦门鼓浪屿码头到高崎机场。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|10.26|
|1|滴滴|推荐|特惠快车|10.29|
|2|滴滴|推荐|滴滴快车|10.32|
|3|滴滴|推荐|特快出租车|13.26|
|4|滴滴|拼车|特价拼车|10.37-12.23|
|5|滴滴|拼车|极速拼车|6.26-7.35|
|6|滴滴|特价|花小猪外接版|13.16|
|7|滴滴|特价|惊喜特价|13.95|
|8|滴滴|快速|曹操出行|24.99|
|9|滴滴|快速|出租车|25.19|
|10|滴滴|快速|滴滴轻享|25.37|
|11|滴滴|快速|滴滴特快|27.60|
|12|滴滴|舒适|滴滴专车|32.98|
|13|滴滴|六座|六座专车|54.56|
|14|滴滴|六座|六座豪华车|59.28|",12，13,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""舒适"", ""mode"": ""专车"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,舒适,无,无,专车,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.087311268,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-77B-Instruct,预约一辆滴滴专车去流亭机场，要车内安静整洁。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|22.77|
|1|滴滴|推荐|特惠快车|23.92|
|2|滴滴|推荐|滴滴快车|26.79|
|3|滴滴|拼车|特价拼车|25.93-27.70|
|4|滴滴|拼车|极速拼车|23.39-25.24|
|5|滴滴|特价|花小猪外接版|26.33|
|6|滴滴|特价|惊喜特价|28.55|
|7|滴滴|特价|特惠快车|31.73|
|8|滴滴|快速|曹操出行|41.45|
|9|滴滴|快速|出租车|43.50|
|10|滴滴|快速|滴滴轻享|44.69|
|11|滴滴|舒适|滴滴专车|67.09|
|12|滴滴|舒适|滴滴豪华车|67.85|
|13|滴滴|六座|六座专车|89.08|",11，13,舒适|滴滴专车，六座|六座专车,"[{""app"": ""无"", ""category"": ""舒适型专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,滴滴,滴滴,舒适型专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.15720582,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,陆迎,
