category,app_name,instruction_template,final_query,is_train,available_tools
搜索,抖音,在抖音中搜索商城中的<搜索内容>按综合排序,在抖音里帮我找找有没有卖手机壳的商城店铺，要最推荐的。,1,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按综合排序,YoYo，快帮我查一下dy商城里的蓝牙耳机哪款最划算！,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按综合排序,你能在抖音短视频里搜一下儿童玩具吗，要综合排序的。,1,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按综合排序,我想在抖音里找些好看的杯子，给我推荐几个靠谱的商城吧。,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按综合排序,抖音商城有没有性价比高的运动鞋？帮我查一下综合排名。,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按销量排序,在抖音视频里搜一下运动鞋，按销量排序。,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按销量排序,YOYO，帮我找找抖音商城里面销量最高的防晒霜。,1,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按销量排序,抖音里面有没有卖收纳箱的？我想看销量排名。,1,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按销量排序,直接给我调出dy商城销量前几的手机壳。,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按销量排序,我在抖音小视频里想找找销量最好的车载充电器，能帮我吗？,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从低到高排序,在抖音里找一下商城中的蓝牙耳机，按价格从低到高排序。,1,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从低到高排序,YoYo，帮我搜索抖音商城里的保温杯，并按价格由低到高排列。,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从低到高排序,抖音短视频里能搜到运动鞋吗？要按价格排序的哦！,1,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从低到高排序,有没有办法在dy商城中查找商品并按照价格从低到高排好？,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从低到高排序,YoYo，在抖音里能不能搜索商城内容然后按价格升序排？,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从高到低排序,帮我打开抖音，在商城里搜一下运动鞋，按价格从高到低排。,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从高到低排序,YOYO，快帮我查查抖音短视频里面有没有卖音响的，要最贵的排前面。,1,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从高到低排序,在dy上找一下男士手表，记得选商城里的商品，并按价格从高到低排序。,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从高到低排序,YOYO助手，我想看看抖音里的商城有没有新款羽绒服，价格高的优先显示。,0,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城中的<搜索内容>按价格从高到低排序,哎呀，YOYO，我在拼夕夕看到一个按摩椅特别贵，你去抖音商城也搜一下同样的东西，按价格从高到低排给我看看。,1,"[{""name"": ""search_goods(app, search_info, order_type)"", ""description"": ""在app程序中依据名称搜索商品，可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>,帮我看看抖音里有没有卖复古风吊灯的店铺。,1,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>,YoYo，快帮我搜一下抖音里的美妆套装店铺！,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>,我想在抖音商城里找家卖运动水壶的店，能帮我吗？,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>,抖音小视频那里面有那种手工皮带店铺吗？推荐一个呗～,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>,抖音短视频里怎么搜索宠物用品专卖店啊？,1,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按综合排序,帮我打开抖音，搜索商城店铺怎么肥四，综合一下。,1,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按综合排序,抖音里能不能搜到最推荐的三只松鼠的官方店铺啊？,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按综合排序,YoYo！快帮我找找抖音商城里的华为旗舰店，最靠谱那个。,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按综合排序,我在抖音里找了好久都没找到这家非常推荐的叫什么值得买的小店，你能帮我找一下吗？,1,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按综合排序,抖音小视频里面有没有卖小米手机的综合官方店铺？,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按销量排序,在抖音里找一家卖手机壳的商城店铺，按销量排序。,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按销量排序,YoYo，帮我查查抖音商城里有没有卖运动鞋的店铺，要按销量排哦！,1,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按销量排序,抖音里面能搜到卖耳机的店铺吗？麻烦按销量排出来。,1,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按销量排序,我想在dy商城看看最近热销的背包店铺，你能帮我找一下吗？,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按销量排序,YoYo助手，快帮我搜索抖音里的美妆商城店铺，记得按销量排序！,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按人气排序,在抖音短视频里找一家卖运动鞋的商城店铺，按人气排序。,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
搜索,抖音,在抖音中搜索商城店铺<搜索内容>按人气排序,YoYo，帮我搜索抖音里的美妆店铺，按人气从高到低排一下。,0,"[{""name"": ""search_stores(app, search_info, filter_type, order_type)"", ""description"": ""在app程序中依据名称搜索店铺，可以使用筛选器限制搜索结果，也可以指定搜索结果的排序方式""}]"
