query,可选车型组合,模型输出车型组合,正确车型组合,prec,rec,f1,proper
从深圳湾口岸到宝安机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
从夫子庙到禄口机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1.0,1.0,1.0,1
从重庆解放碑到江北国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'六座': '六座豪华车'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴豪华车'}],[{'舒适': '滴滴豪华车'}],1.0,1.0,1.0,1
叫个特快出租车去高崎机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
从五四广场叫个特价拼车去流亭机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
用滴滴专车从苏州工业园区金鸡湖到上海虹桥火车站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
从五一广场到黄花机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
预约一辆六座专车从郑州东站到新郑国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1.0,1.0,1.0,1
打个特惠快车或特价拼车去周水子机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
从滇池畔到长水机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
从迎泽大街到武宿机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
从中央大街到太平国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
打个特惠快车或特价拼车去吴圩国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
从东方红广场到中川国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
到白塔机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'舒适': '滴滴专车'}]","[{'快速': '曹操出行'}, {'舒适': '滴滴专车'}]",1.0,1.0,1.0,1
从银川览山剧场到河东国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
打个特惠快车或特价拼车去曹家堡机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
预约舒适专车从海口日月广场到美兰机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
从三亚湾度假区到凤凰机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1.0,1.0,1.0,1
叫个特快出租车去栎社机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'推荐': '特快出租车'}],[{'推荐': '特快出租车'}],1.0,1.0,1.0,1
叫个特惠快车或花小猪正价版到龙湾机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]","[{'推荐': '花小猪正价版'}, {'特价': '特惠快车'}, {'推荐': '特惠快车'}]","[{'推荐': '花小猪正价版'}, {'特价': '特惠快车'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
福州三坊七巷到长乐机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
从泉州开元寺到晋江机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
从中山路步行街到高崎机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
用特价拼车或者曹操出行到虎门高铁站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'拼车': '特价拼车'}]","[{'快速': '曹操出行'}, {'拼车': '特价拼车'}]",1.0,1.0,1.0,1
用滴滴叫个特价拼车去广州南站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
从拱北口岸到珠海金湾机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴豪华车'}],[{'舒适': '滴滴豪华车'}],1.0,1.0,1.0,1
用特惠快车、花小猪外接版或惊喜特价去广州白云机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'特价': '花小猪外接版'}, {'特价': '惊喜特价'}, {'推荐': '特惠快车'}]","[{'特价': '花小猪外接版'}, {'特价': '惊喜特价'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
打特快出租车去广州南站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'推荐': '特快出租车'}],[{'推荐': '特快出租车'}],1.0,1.0,1.0,1
用滴滴叫个特惠拼车去深圳宝安机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[],[{'拼车': '特价拼车'}],0.0,0.0,0.0,0
从梅州嘉应学院到梅州客都机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",1.0,1.0,1.0,1
从河源万绿湖到广州白云机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1.0,1.0,1.0,1
用特价拼车去最近的万达广场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
叫个极速拼车到火车站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
从西湖断桥残雪打滴滴专车到杭州东站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
用特惠快车从北京天安门到鸟巢,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'推荐': '特惠快车'}],[{'推荐': '特惠快车'}],1.0,1.0,1.0,1
